question_bank_code,question_code,question_type_code,stem,options_json,answer_text,analysis_text
numerical_and_computational_methods_bank,numerical_and_computational_methods_bank_q022,proof,证明：Newton 法迭代公式可由切线方程得到。,,在 x_n 处作切线 y=f(x_n)+f'(x_n)(x-x_n)，令其与 x 轴交点为 x_{n+1}，令 y=0 解得 x_{n+1}=x_n-f(x_n)/f'(x_n)。,牛顿法本质上就是“切线逼近根”。
numerical_and_computational_methods_bank,numerical_and_computational_methods_bank_q023,formula_derivation,推导：复合梯形公式的基本形式。,,把区间分成 n 个小段，每段长度 h=(b-a)/n，在每个小段上用梯形面积近似，累加后得到 T_n=h[1/2 f(x0)+f(x1)+...+f(x_{n-1})+1/2 f(xn)]。,这就是复合梯形法。
numerical_and_computational_methods_bank,numerical_and_computational_methods_bank_q024,formula_derivation,推导：前向差分近似导数的公式。,,由 f(x+h)=f(x)+h f'(x)+O(h^2)，移项后得 f'(x)≈[f(x+h)-f(x)]/h。,这是一阶数值微分的基本公式。
modeling_and_simulation_bank,modeling_and_simulation_bank_q001,single_choice,在建立人口增长模型时，若资源约束明显且增长初期较快，最常用的基本模型是：,"[{""key"": ""A"", ""text"": ""线性增长模型""}, {""key"": ""B"", ""text"": ""指数增长模型""}, {""key"": ""C"", ""text"": ""Logistic 增长模型""}, {""key"": ""D"", ""text"": ""随机游走模型""}]",C,资源约束会导致增长后期减速，Logistic 模型用容量上限刻画这种饱和效应。
modeling_and_simulation_bank,modeling_and_simulation_bank_q002,single_choice,如果模型中的变量量纲不一致，最直接的改进思路是：,"[{""key"": ""A"", ""text"": ""忽略量纲，直接拟合""}, {""key"": ""B"", ""text"": ""进行无量纲化处理""}, {""key"": ""C"", ""text"": ""把所有变量都平方""}, {""key"": ""D"", ""text"": ""只保留一个变量""}]",B,无量纲化能减少量纲干扰，便于比较不同变量对系统的影响。
modeling_and_simulation_bank,modeling_and_simulation_bank_q003,single_choice,在离散时间仿真中，状态更新最典型的表达形式是：,"[{""key"": ""A"", ""text"": ""x(t+1)=f(x(t))""}, {""key"": ""B"", ""text"": ""x(t)=f(x(t+1))""}, {""key"": ""C"", ""text"": ""x'(t)=f(t)""}, {""key"": ""D"", ""text"": ""x(t)=0""}]",A,离散仿真按步推进，下一时刻状态由当前状态通过更新函数给出。
modeling_and_simulation_bank,modeling_and_simulation_bank_q004,single_choice,在排队系统中，若到达率长期大于服务率，通常会出现：,"[{""key"": ""A"", ""text"": ""队列长度趋于稳定不变""}, {""key"": ""B"", ""text"": ""系统总是空闲""}, {""key"": ""C"", ""text"": ""队列不断累积""}, {""key"": ""D"", ""text"": ""服务率自动变为到达率""}]",C,到达率大于服务率意味着输入快于处理，队列会持续积压。
modeling_and_simulation_bank,modeling_and_simulation_bank_q005,single_choice,对模型参数进行敏感性分析，主要目的是：,"[{""key"": ""A"", ""text"": ""判断模型对参数变化的响应程度""}, {""key"": ""B"", ""text"": ""把参数全部设为常数""}, {""key"": ""C"", ""text"": ""替代数据采集""}, {""key"": ""D"", ""text"": ""消除所有误差""}]",A,敏感性分析关注参数微小变化是否会引起输出显著变化，这是建模稳定性的重要环节。
modeling_and_simulation_bank,modeling_and_simulation_bank_q006,single_choice,蒙特卡洛模拟的核心思想是：,"[{""key"": ""A"", ""text"": ""用确定性公式替代随机过程""}, {""key"": ""B"", ""text"": ""通过大量随机试验逼近结果""}, {""key"": ""C"", ""text"": ""只做一次实验得到精确值""}, {""key"": ""D"", ""text"": ""只适用于几何问题""}]",B,蒙特卡洛方法利用随机抽样和统计平均来逼近复杂系统的数值特征。
modeling_and_simulation_bank,modeling_and_simulation_bank_q007,multiple_choice,下列哪些属于数学建模中常见的步骤？,"[{""key"": ""A"", ""text"": ""抽象现实问题""}, {""key"": ""B"", ""text"": ""建立变量与假设""}, {""key"": ""C"", ""text"": ""求解并检验模型""}, {""key"": ""D"", ""text"": ""直接跳过数据验证""}]","A,B,C",建模一般包括问题抽象、假设设定、模型构建、求解、验证与修正。
modeling_and_simulation_bank,modeling_and_simulation_bank_q008,multiple_choice,关于模型验证与模型评估，下列说法正确的是：,"[{""key"": ""A"", ""text"": ""验证关注模型是否符合已知事实""}, {""key"": ""B"", ""text"": ""评估只看公式是否漂亮""}, {""key"": ""C"", ""text"": ""可以用残差分析检查拟合效果""}, {""key"": ""D"", ""text"": ""模型结果必须与观测数据尽可能一致""}]","A,C,D",验证和评估都围绕模型是否能解释数据与现象展开，残差分析是常见工具。
modeling_and_simulation_bank,modeling_and_simulation_bank_q009,multiple_choice,对于常微分方程模型，以下哪些说法正确？,"[{""key"": ""A"", ""text"": ""通常需要给定初值""}, {""key"": ""B"", ""text"": ""可用于描述连续时间动态过程""}, {""key"": ""C"", ""text"": ""其解一定是线性的""}, {""key"": ""D"", ""text"": ""可用于描述人口、传染和资金演化""}]","A,B,D",常微分方程常配合初值刻画连续系统的演化，线性与否取决于具体模型。
modeling_and_simulation_bank,modeling_and_simulation_bank_q010,multiple_choice,关于模型的简化假设，哪些说法较合理？,"[{""key"": ""A"", ""text"": ""假设应尽量服务于问题目标""}, {""key"": ""B"", ""text"": ""假设越多越好，且无需解释""}, {""key"": ""C"", ""text"": ""忽略次要因素有助于突出主要矛盾""}, {""key"": ""D"", ""text"": ""所有假设都应在结果中检验其影响""}]","A,C,D",建模不是堆砌假设，而是围绕目标做合理抽象，并检查假设的影响范围。
modeling_and_simulation_bank,modeling_and_simulation_bank_q011,true_false,如果模型的拟合误差很小，就说明模型一定具有很强的预测能力。,"[{""key"": ""A"", ""text"": ""正确""}, {""key"": ""B"", ""text"": ""错误""}]",B,拟合好不等于泛化好，过拟合模型也可能在新数据上表现很差。
modeling_and_simulation_bank,modeling_and_simulation_bank_q012,true_false,在连续型系统中，状态变量可以随时间连续变化。,"[{""key"": ""A"", ""text"": ""正确""}, {""key"": ""B"", ""text"": ""错误""}]",A,连续系统的典型特征就是状态随时间平滑演化，常用微分方程描述。
modeling_and_simulation_bank,modeling_and_simulation_bank_q013,true_false,无量纲化只是一种记号变换，对模型分析没有实际价值。,"[{""key"": ""A"", ""text"": ""正确""}, {""key"": ""B"", ""text"": ""错误""}]",B,无量纲化能揭示主导尺度、降低参数数量，并增强模型可比性。
modeling_and_simulation_bank,modeling_and_simulation_bank_q014,true_false,在随机仿真中，重复试验次数增加通常有助于降低估计波动。,"[{""key"": ""A"", ""text"": ""正确""}, {""key"": ""B"", ""text"": ""错误""}]",A,样本量增大后，统计估计一般更稳定，方差会减小。
modeling_and_simulation_bank,modeling_and_simulation_bank_q015,short_answer,说明“变量、参数、假设”在建模中的区别。,,变量是随时间或条件变化的量；参数是模型中相对固定、需估计或给定的常数；假设是为了抽象问题而对现实作出的简化约定。,把三者区分开，是写建模论文时最基本也最容易被忽略的一步。
modeling_and_simulation_bank,modeling_and_simulation_bank_q016,short_answer,为什么很多仿真模型会先做尺度分析或无量纲化？,,因为它可以突出主要影响因素，减少参数冗余，便于比较不同系统，并帮助发现主导时间尺度和空间尺度。,尺度分析常用于判断哪些变量可以合并、哪些参数可以忽略。
modeling_and_simulation_bank,modeling_and_simulation_bank_q017,short_answer,简述系统动力学模型中“反馈回路”的作用。,,反馈回路描述系统输出对自身未来变化的影响，正反馈会放大变化，负反馈会抑制偏差并促进稳定。,反馈结构往往是解释增长、震荡和稳定性的关键。
modeling_and_simulation_bank,modeling_and_simulation_bank_q018,short_answer,在使用真实数据校准模型时，为什么要区分训练集和验证集？,,训练集用于估计模型参数，验证集用于检查模型在未见数据上的表现，从而避免把拟合效果误当成预测能力。,这一步本质上是在检验模型泛化，而不是只看样本内拟合。
modeling_and_simulation_bank,modeling_and_simulation_bank_q019,calculation,已知离散模型 x_{n+1}=0.8x_n，且 x_0=100，求 x_3。,,51.2,递推三次：x_1=80，x_2=64，x_3=51.2。
modeling_and_simulation_bank,modeling_and_simulation_bank_q020,calculation,某系统在两小时内按恒定速率增长，每小时增加 15 个单位，初始值为 40，求两小时后的值。,,70,线性增长模型下，2 小时增加 30 个单位，所以结果是 40+30=70。
modeling_and_simulation_bank,modeling_and_simulation_bank_q021,proof,证明：若模型输出 y=f(x) 对参数 x 单调递增，则 x 增大时 y 不会减小。,,由单调递增的定义可知，若 x1<x2，则 f(x1)≤f(x2)。因此当参数 x 增大时，输出 y 只能保持不变或增大，不会减小。,这里的证明关键是直接使用单调性的定义，不必额外引入复杂推导。
modeling_and_simulation_bank,modeling_and_simulation_bank_q022,formula_derivation,从指数增长假设 dy/dt=ky 出发，推导其一般解。,,分离变量得 dy/y = k dt，积分后 ln|y|=kt+C，故 y=Ce^{kt}。,这是最经典的建模微分方程推导之一，体现了从假设到解形式的完整链条。
modeling_and_simulation_bank,modeling_and_simulation_bank_q023,data_analysis,某产品月销量依次为 120、128、131、140、149。若用简单线性趋势描述，请判断其总体变化并给出一句分析。,,销量总体呈上升趋势，且后两期增幅略有扩大，说明需求可能在稳定增长。,数据虽少，但可以先看水平变化和增量变化，作为初步趋势判断。
modeling_and_simulation_bank,modeling_and_simulation_bank_q024,short_answer,写出一个适合描述传染病传播的基本建模思路，并说明至少一个核心变量。,,可采用 SIR 类模型，把人群分为易感者 S、感染者 I 和康复者 R；核心变量之一是感染者 I，用来描述疾病传播强度和峰值变化。,这个问题重在“模型结构 + 变量解释”，不要求写出所有细节方程。
data_and_quantitative_analysis_bank,data_and_quantitative_analysis_bank_q001,single_choice,一组数据的平均数最适合反映：,"[{""key"": ""A"", ""text"": ""极端波动""}, {""key"": ""B"", ""text"": ""整体水平""}, {""key"": ""C"", ""text"": ""最大值""}, {""key"": ""D"", ""text"": ""数据个数""}]",B,平均数是最常用的集中趋势指标，反映数据的总体水平。
data_and_quantitative_analysis_bank,data_and_quantitative_analysis_bank_q002,single_choice,若相关系数 r 接近 1，说明两个变量之间：,"[{""key"": ""A"", ""text"": ""强正线性相关""}, {""key"": ""B"", ""text"": ""强负线性相关""}, {""key"": ""C"", ""text"": ""完全无关""}, {""key"": ""D"", ""text"": ""一定存在因果关系""}]",A,r 越接近 1，线性正相关越强，但这不等于因果关系。
data_and_quantitative_analysis_bank,data_and_quantitative_analysis_bank_q003,single_choice,在样本量固定时，置信水平提高通常会导致置信区间：,"[{""key"": ""A"", ""text"": ""变窄""}, {""key"": ""B"", ""text"": ""变宽""}, {""key"": ""C"", ""text"": ""不变""}, {""key"": ""D"", ""text"": ""变成 0""}]",B,更高置信水平意味着更强把握，通常需要更宽的区间来覆盖未知参数。
data_and_quantitative_analysis_bank,data_and_quantitative_analysis_bank_q004,single_choice,对异常值最敏感的集中趋势指标通常是：,"[{""key"": ""A"", ""text"": ""中位数""}, {""key"": ""B"", ""text"": ""众数""}, {""key"": ""C"", ""text"": ""平均数""}, {""key"": ""D"", ""text"": ""四分位数""}]",C,平均数会受极端值明显影响，而中位数更稳健。
data_and_quantitative_analysis_bank,data_and_quantitative_analysis_bank_q005,single_choice,A/B 测试中，最核心的比较对象是：,"[{""key"": ""A"", ""text"": ""两个版本的关键指标表现""}, {""key"": ""B"", ""text"": ""两个版本的文件大小""}, {""key"": ""C"", ""text"": ""两个版本的颜色""}, {""key"": ""D"", ""text"": ""两个版本的发布时间""}]",A,A/B 测试通过对比关键指标来判断不同方案的效果差异。
data_and_quantitative_analysis_bank,data_and_quantitative_analysis_bank_q006,single_choice,时间序列分析中，若数据呈明显季节性波动，优先关注：,"[{""key"": ""A"", ""text"": ""随机误差""}, {""key"": ""B"", ""text"": ""季节因子""}, {""key"": ""C"", ""text"": ""样本编号""}, {""key"": ""D"", ""text"": ""单位换算""}]",B,季节性意味着规律性重复波动，分析时应重点提取季节因子。
data_and_quantitative_analysis_bank,data_and_quantitative_analysis_bank_q007,multiple_choice,下列哪些属于描述性统计指标？,"[{""key"": ""A"", ""text"": ""平均数""}, {""key"": ""B"", ""text"": ""方差""}, {""key"": ""C"", ""text"": ""中位数""}, {""key"": ""D"", ""text"": ""显著性水平""}]","A,B,C",描述性统计常用来概括数据中心、离散程度和分布形态，显著性水平属于推断统计语境。
data_and_quantitative_analysis_bank,data_and_quantitative_analysis_bank_q008,multiple_choice,关于回归分析，下列说法正确的是：,"[{""key"": ""A"", ""text"": ""可以用于刻画变量之间的关系""}, {""key"": ""B"", ""text"": ""回归方程只能是直线""}, {""key"": ""C"", ""text"": ""残差可用于诊断拟合质量""}, {""key"": ""D"", ""text"": ""回归结果一定意味着因果关系""}]","A,C",回归既可线性也可非线性，残差分析很重要，但回归本身不自动推出因果。
data_and_quantitative_analysis_bank,data_and_quantitative_analysis_bank_q009,multiple_choice,在数据清洗过程中，常见而合理的做法有：,"[{""key"": ""A"", ""text"": ""处理缺失值""}, {""key"": ""B"", ""text"": ""检查重复记录""}, {""key"": ""C"", ""text"": ""统一量纲或单位""}, {""key"": ""D"", ""text"": ""把所有异常值都删掉""}]","A,B,C",清洗要尽量保留信息并提高质量，不能简单粗暴地删除所有异常。
data_and_quantitative_analysis_bank,data_and_quantitative_analysis_bank_q010,multiple_choice,关于假设检验，下列说法正确的是：,"[{""key"": ""A"", ""text"": ""原假设通常记为 H0""}, {""key"": ""B"", ""text"": ""p 值越小，反对原假设的证据越强""}, {""key"": ""C"", ""text"": ""显著性水平常记为 α""}, {""key"": ""D"", ""text"": ""拒绝原假设就说明备择假设绝对为真""}]","A,B,C",假设检验只能提供统计证据，不是对真假的绝对证明。
